Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
348,The Door Into Summer,Robert A. Heinlein,"Heinlein, Robert A.",,"=""0345413997""","=""9780345413994""",0,4.02,Del Rey,Paperback,304,1997,1957,,2013/02/10,,,read,,,,1,0
509784,The End of Eternity,Isaac Asimov,"Asimov, Isaac",Apostol András,"=""0449016196""","=""9780449016190""",0,4.24,Fawcett Crest,Mass Market Paperback,192,1971,1955,,2013/02/10,,,read,,,,1,0
8695,"The Restaurant at the End of the Universe (The Hitchhiker's Guide to the Galaxy, #2)",Douglas Adams,"Adams, Douglas",,"=""""","=""""",0,4.20,Del Rey,Paperback,250,2005,1980,,2013/02/10,,,read,,,,1,0
60931,Kindred,Octavia E. Butler,"Butler, Octavia E.",,"=""0807083690""","=""9780807083697""",0,4.30,Beacon Press,Paperback,288,2004,1979,,2013/02/10,,,read,,,,1,0
77773,"To Say Nothing of the Dog (Oxford Time Travel, #2)",Connie Willis,"Willis, Connie",,"=""0553575384""","=""9780553575385""",0,4.11,Bantam Books,Mass Market Paperback,493,1998,1997,,2013/02/10,,,read,,,,1,0
18131,"A Wrinkle in Time (A Wrinkle in Time Quintet, #1)",Madeleine L'Engle,"L'Engle, Madeleine",,"=""0440498058""","=""9780440498056""",0,3.98,Yearling Books,Paperback,211,1973,1962,,2013/02/10,,,read,,,,1,0
24983,"Doomsday Book (Oxford Time Travel, #1)",Connie Willis,"Willis, Connie",,"=""0553562738""","=""9780553562736""",5,4.03,Bantam Spectra,Mass Market Paperback,578,1992,1992,,2013/02/10,,,read,,,,1,0
370282,Eastern Standard Tribe,Cory Doctorow,"Doctorow, Cory",,"=""0765307596""","=""9780765307590""",0,3.47,Tor Books,Hardcover,224,2004,2004,,2013/02/10,,,read,,,,1,0
59921,The Telling,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""0441011233""","=""9780441011230""",0,3.97,Ace,Mass Market Paperback,231,2003,2000,,2013/02/10,,,read,,,,1,0
24984,Passage,Connie Willis,"Willis, Connie",,"=""0553580515""","=""9780553580518""",4,3.72,Bantam,Mass Market Paperback,780,2002,2001,,2013/02/10,,,read,,,,1,0
9534,"Shadow of the Hegemon (The Shadow Series, #2)",Orson Scott Card,"Card, Orson Scott",,"=""0812565959""","=""9780812565959""",3,3.96,Tor Books,Mass Market Paperback,451,2001,2000,,2013/02/10,,,read,,,,1,0
1137215,"Boneshaker (The Clockwork Century, #1)",Cherie Priest,"Priest, Cherie",,"=""0765318415""","=""9780765318411""",4,3.52,Tor Books,Paperback,416,2009,2009,,2013/02/10,,,read,,,,1,0
8908,World War Z: An Oral History of the Zombie War,Max Brooks,"Brooks, Max",,"=""0307346609""","=""9780307346605""",4,4.02,Crown,Hardcover,342,2006,2006,,2013/02/10,,,read,,,,1,0
22322,"Spook Country (Blue Ant, #2)",William Gibson,"Gibson, William",,"=""0399154302""","=""9780399154300""",3,3.72,Putnam Adult,Hardcover,371,2007,2007,,2013/02/10,,,read,,,,1,0
954674,"Little Brother (Little Brother, #1)",Cory Doctorow,"Doctorow, Cory",,"=""0765319853""","=""9780765319852""",4,3.93,Tor Teen,Hardcover,382,2008,2008,,2013/02/10,,,read,,,,1,0
6597651,The Windup Girl,Paolo Bacigalupi,"Bacigalupi, Paolo",,"=""1597801577""","=""9781597801577""",4,3.75,Night Shade Books,Hardcover,359,2009,2009,,2013/02/10,,,read,,,,1,0
7519231,"All Clear (All Clear, #2)",Connie Willis,"Willis, Connie",,"=""0553807676""","=""9780553807677""",4,4.08,Spectra,Hardcover,656,2010,2010,,2013/02/10,,,read,,,,1,0
6506307,"Blackout (All Clear, #1)",Connie Willis,"Willis, Connie",,"=""0553803190""","=""9780553803198""",4,3.85,Spectra,Hardcover,491,2010,2010,2013/01/10,2011/05/14,"sci-fi, historical","sci-fi (#1), historical (#1)",read,,,,1,0
953787,The Food of the Gods,H.G. Wells,"Wells, H.G.",,"=""1570020159""","=""9781570020155""",5,3.42,Univ Pub House,Paperback,200,1903,1904,,2013/02/10,,,read,,,,1,0
38747,Roughing It,Mark Twain,"Twain, Mark",Henry B. Wonham,"=""0743436504""","=""9780743436502""",5,3.88,Pocket Books,Mass Market Paperback,560,2003,1872,,2013/02/06,,,read,,,,1,0
99152,Life on the Mississippi,Mark Twain,"Twain, Mark",Justin Kaplan,"=""0451528174""","=""9780451528179""",5,3.87,Signet Classics,Mass Market Paperback,384,2001,1883,,2013/02/06,,,read,,,,1,0
162898,A Connecticut Yankee in King Arthur's Court,Mark Twain,"Twain, Mark",,"=""""","=""""",4,3.77,Simon & Schuster,Paperback,480,2007,1889,,2013/02/06,,,read,,,,1,0
414091,"Brass Man (Agent Cormac, #3)",Neal Asher,"Asher, Neal",,"=""0765317311""","=""9780765317315""",4,4.15,Tor Books,Paperback,496,2007,2005,,2013/02/06,,,read,,,,1,0
98046,"Gridlinked (Agent Cormac #1, Polity Universe #3)",Neal Asher,"Asher, Neal",,"=""0765349051""","=""9780765349057""",4,3.96,Tor Science Fiction,Paperback,423,2004,2001,,2013/02/06,,,read,,,,1,0
382450,Fevre Dream,George R.R. Martin,"Martin, George R.R.",,"=""0553383051""","=""9780553383058""",4,3.90,Bantam,Paperback,334,2004,1982,,2013/02/06,,,read,,,,1,0
511227,"The Line of Polity (Agent Cormac, #2)",Neal Asher,"Asher, Neal",,"=""0330484354""","=""9780330484350""",4,4.14,Macmillan Pub Ltd,Mass Market Paperback,663,2004,2003,,2013/02/06,,,read,,,,1,0
511226,"Polity Agent (Agent Cormac, #4)",Neal Asher,"Asher, Neal",,"=""0330441523""","=""9780330441520""",4,4.23,Pan Books Ltd,Paperback,562,2007,2006,,2013/02/06,,,read,,,,1,0
630402,"Soldier of Arete (Latro, #2)",Gene Wolfe,"Wolfe, Gene",,"=""0812511557""","=""9780812511550""",5,4.15,Tor Books,Mass Market Paperback,354,1990,1989,,2010/02/10,,,read,,,,1,0
7171856,The Puppet Masters,Robert A. Heinlein,"Heinlein, Robert A.",,"=""143913376X""","=""9781439133767""",3,3.88,Baen,Mass Market Paperback,416,2010,1951,,2010/02/10,,,read,,,,1,0
668578,"Voice of the Whirlwind (Hardwired, #2)",Walter Jon Williams,"Williams, Walter Jon",,"=""0812519248""","=""9780812519242""",4,3.91,Tom Doherty Assoc Llc,Paperback,278,1992,1987,,2011/05/14,"sci-fi, future-tech, space-travel","sci-fi (#2), future-tech (#1), space-travel (#1)",read,,,,1,0
102119,"Mucho Mojo (Hap and Leonard, #2)",Joe R. Lansdale,"Lansdale, Joe R.",,"=""0753816695""","=""9780753816691""",4,4.13,Phoenix,Paperback,308,2003,1994,,2011/05/14,,,read,,,,1,0
8203603,"Deep State (Dagmar Shaw, #2)",Walter Jon Williams,"Williams, Walter Jon",,"=""""","=""""",4,3.67,,,,,2011,2011/05/14,2011/04/27,,,read,,,,1,0
99208,"The Monkey Wrench Gang (Monkey Wrench Gang, #1)",Edward Abbey,"Abbey, Edward",,"=""0061129763""","=""9780061129766""",4,4.08,Harper Perennial Modern Classics,Paperback,421,2006,1975,2011/04/01,2011/04/27,,,read,,,,1,0
250472,Some Can Whistle (A Texas Family Drama),Larry McMurtry,"McMurtry, Larry",,"=""0743230167""","=""9780743230162""",4,3.57,Simon & Schuster,Paperback,304,2002,1989,2011/02/01,2011/04/27,,,read,,,,1,0
102114,"Savage Season (Hap and Leonard, #1)",Joe R. Lansdale,"Lansdale, Joe R.",,"=""0753814382""","=""9780753814383""",4,3.83,Phoenix,Paperback,178,2001,1990,2011/04/01,2011/04/27,,,read,,,,1,0
214614,Desert Solitaire,Edward Abbey,"Abbey, Edward",,"=""0345326490""","=""9780345326492""",5,4.19,Ballantine Books,Mass Market Paperback,337,1971,1968,,2011/04/27,,,read,,,,1,0
5933841,Inherent Vice,Thomas Pynchon,"Pynchon, Thomas",,"=""1594202249""","=""9781594202247""",4,3.78,Penguin Press,Hardcover,369,2009,2009,,2011/04/27,,,read,,,,1,0
59721,Vineland,Thomas Pynchon,"Pynchon, Thomas",,"=""3499136287""","=""9783499136283""",4,3.73,Rowohlt Tb.,Paperback,480,1995,1990,,2011/04/27,,,read,,,,1,0
293625,Child of God,Cormac McCarthy,"McCarthy, Cormac",,"=""0679728740""","=""9780679728740""",5,3.84,Knopf Doubleday Publishing Group,Paperback,197,1993,1973,,2011/04/27,,,read,,,,1,0
394535,"Blood Meridian, or, the Evening Redness in the West",Cormac McCarthy,"McCarthy, Cormac",,"=""""","=""""",5,4.16,Vintage Books,Paperback,351,2010,1985,,2011/04/27,,,read,,,,1,0
12497,No Country for Old Men,Cormac McCarthy,"McCarthy, Cormac",,"=""""","=""""",5,4.16,Knopf Doubleday Publishing Group,Paperback,309,2006,2005,,2011/04/27,,,read,,,,1,0
40470,"Cities of the Plain (The Border Trilogy, #3)",Cormac McCarthy,"McCarthy, Cormac",,"=""0679747192""","=""9780679747192""",5,4.13,Vintage Books,Paperback,293,1999,1998,,2011/04/27,,,read,,,,1,0
365990,"The Crossing (The Border Trilogy, #2)",Cormac McCarthy,"McCarthy, Cormac",,"=""""","=""""",5,4.16,Alfred A. Knopf,Hardcover,426,1994,1994,,2011/04/27,,,read,,,,1,0
469571,"All the Pretty Horses (The Border Trilogy, #1)",Cormac McCarthy,"McCarthy, Cormac",,"=""0679744398""","=""9780679744399""",5,4.04,Vintage,Paperback,302,1993,1992,,2011/04/27,,,read,,,,1,0
6288,The Road,Cormac McCarthy,"McCarthy, Cormac",,"=""0307265439""","=""9780307265432""",4,3.99,Alfred A. Knopf,Hardcover,241,2006,2006,,2011/04/27,,,read,,,,1,0
8909,The War of the Worlds,H.G. Wells,"Wells, H.G.",Arthur C. Clarke,"=""0375759239""","=""9780375759239""",4,3.83,Modern Library,Paperback,192,2002,1898,,2011/04/27,,,read,,,,1,0
2493,The Time Machine,H.G. Wells,"Wells, H.G.","Greg Bear, Carlo Pagetti","=""""","=""""",4,3.89,Signet Classics,Paperback,118,2002,1895,,2011/04/27,,,read,,,,1,0
18423,The Left Hand of Darkness,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""""","=""""",4,4.10,Ace,Paperback,304,2000,1969,,2011/04/27,,,read,,,,1,0
46654,"The Foundation Trilogy (Foundation, #1-3)",Isaac Asimov,"Asimov, Isaac",,"=""0380508567""","=""9780380508563""",4,4.42,,Mass Market Paperback,679,1974,1953,,2011/04/27,,,read,,,,1,0
76778,The Martian Chronicles,Ray Bradbury,"Bradbury, Ray",Michael Whelan,"=""0553278223""","=""9780553278224""",4,4.15,Bantam/Spectra,Mass Market Paperback,182,1984,1950,,2011/04/27,,,read,,,,1,0
41804,"I, Robot (Robot, #0.1)",Isaac Asimov,"Asimov, Isaac",,"=""0553803700""","=""9780553803709""",4,4.21,Bantam Books,Hardcover,224,2004,1950,,2011/04/27,,,read,,,,1,0
7082,Do Androids Dream of Electric Sheep?,Philip K. Dick,"Dick, Philip K.",,"=""""","=""""",5,4.09,Del Rey / Ballantine Books,Paperback,244,1996,1968,,2011/04/27,,,read,,,,1,0
4981,Slaughterhouse-Five,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385333846""","=""9780385333849""",5,4.10,Dial Press,Paperback,275,1999,1969,,2011/04/27,,,read,,,,1,0
5470,1984,George Orwell,"Orwell, George",,"=""""","=""""",5,4.19,New American Library,Mass Market Paperback,328,1950,1949,,2011/04/27,,,read,,,,1,0
2059573,Implied Spaces,Walter Jon Williams,"Williams, Walter Jon",,"=""1597801259""","=""9781597801256""",5,3.76,Night Shade Books,Hardcover,265,2008,2008,,2011/04/27,,,read,,,,1,0
304761,"Hardwired (Hardwired, #1)",Walter Jon Williams,"Williams, Walter Jon",,"=""1597800627""","=""9781597800624""",4,3.92,Night Shade,Paperback,300,2006,1986,,2011/04/27,,,read,,,,1,0
22326,"Virtual Light (Bridge, #1)",William Gibson,"Gibson, William",,"=""0140157727""","=""9780140157727""",4,3.87,Penguin Books Ltd,Paperback,304,1996,1993,,2011/04/27,,,read,,,,1,0
22320,"Pattern Recognition (Blue Ant, #1)",William Gibson,"Gibson, William",,"=""0425198685""","=""9780425198681""",4,3.87,Berkley Books,Mass Market Paperback,367,2005,2003,,2011/04/27,,,read,,,,1,0
22323,"Burning Chrome (Sprawl, #0)",William Gibson,"Gibson, William",,"=""0060539828""","=""9780060539825""",4,4.06,Harper Voyager,Paperback,226,2003,1986,,2011/04/27,,,read,,,,1,0
22325,"Idoru (Bridge, #2)",William Gibson,"Gibson, William",,"=""0425190455""","=""9780425190456""",5,3.83,Berkley Trade,Paperback,308,2003,1996,,2011/04/27,,,read,,,,1,0
22200,"Count Zero (Sprawl, #2)",William Gibson,"Gibson, William",,"=""""","=""""",4,4.02,Ace Books,Paperback,308,2006,1986,,2011/04/27,,,read,,,,1,0
154091,"Mona Lisa Overdrive (Sprawl, #3)",William Gibson,"Gibson, William",,"=""0553281747""","=""9780553281743""",4,4.01,Bantam Spectra,Mass Market Paperback,308,1989,1988,,2011/04/27,,,read,,,,1,0
18937,In the Beginning...Was the Command Line,Neal Stephenson,"Stephenson, Neal",,"=""0380815931""","=""9780380815937""",4,3.81,William Morrow Paperbacks,Paperback,151,1999,1999,,2011/04/27,,,read,,,,1,0
2845024,Anathem,Neal Stephenson,"Stephenson, Neal",,"=""0061474096""","=""9780061474095""",5,4.17,William Morrow,Hardcover,937,2008,2008,,2011/04/27,,,read,,,,1,0
827,"The Diamond Age: Or, a Young Lady's Illustrated Primer",Neal Stephenson,"Stephenson, Neal",,"=""0553380966""","=""9780553380965""",4,4.16,Spectra,Paperback,499,2000,1995,,2011/04/27,,,read,,,,1,0
16690,The Moon Is a Harsh Mistress,Robert A. Heinlein,"Heinlein, Robert A.",,"=""0340837942""","=""9780340837948""",5,4.16,Hodder & Stoughton,Paperback,288,2005,1966,,2010/02/10,,,read,,,,1,0
6504894,Sleepless,Charlie Huston,"Huston, Charlie",,"=""0345501136""","=""9780345501134""",4,3.67,Ballantine Books,Hardcover,368,2010,2010,,2011/04/27,,,read,,,,1,0
105748,The Shotgun Rule,Charlie Huston,"Huston, Charlie",,"=""0345481356""","=""9780345481351""",5,3.95,Ballantine Books,Hardcover,248,2007,2007,,2011/04/27,,,read,,,,1,0
6328409,"My Dead Body (Joe Pitt, #5)",Charlie Huston,"Huston, Charlie",,"=""0345495896""","=""9780345495891""",4,4.07,Del Rey,Paperback,302,2009,2009,,2011/04/27,,,read,,,,1,0
2933286,"Every Last Drop (Joe Pitt, #4)",Charlie Huston,"Huston, Charlie",,"=""0345495888""","=""9780345495884""",4,3.99,Del Rey,Paperback,252,2008,2008,,2011/04/27,,,read,,,,1,0
21276,"A Dangerous Man (Hank Thompson, #3)",Charlie Huston,"Huston, Charlie",,"=""034548133X""","=""9780345481337""",5,4.07,Ballantine Books,Paperback,286,2006,2006,,2011/04/27,,,read,,,,1,0
1061262,"Half the Blood of Brooklyn (Joe Pitt, #3)",Charlie Huston,"Huston, Charlie",,"=""034549587X""","=""9780345495877""",4,3.95,Del Rey,Paperback,223,2007,2007,,2011/04/27,,,read,,,,1,0
21279,Six Bad Things (Hank Thompson #2),Charlie Huston,"Huston, Charlie",,"=""0345464796""","=""9780345464798""",5,4.10,Ballantine Books,Trade Paperback,305,2005,2005,,2011/04/27,,,read,,,,1,0
3512008,The Mystic Arts of Erasing All Signs of Death,Charlie Huston,"Huston, Charlie",,"=""034550111X""","=""9780345501110""",5,3.82,Ballantine Books,Hardcover,319,2009,2008,,2011/04/27,,,read,,,,1,0
7263,"No Dominion (Joe Pitt, #2)",Charlie Huston,"Huston, Charlie",,"=""0345478258""","=""9780345478252""",4,4.00,Del Rey,Paperback,251,2006,2006,,2011/04/27,,,read,,,,1,0
21278,"Caught Stealing (Hank Thompson, #1)",Charlie Huston,"Huston, Charlie",,"=""0345464788""","=""9780345464781""",5,4.03,Ballantine Books,Paperback,240,2005,2004,,2011/04/27,,,read,,,,1,0
21277,"Already Dead (Joe Pitt, #1)",Charlie Huston,"Huston, Charlie",,"=""034547824X""","=""9780345478245""",4,3.80,Random House Worlds,Paperback,268,2005,2005,,2011/04/27,,,read,,,,1,0
21683,"Prayers for Rain (Kenzie & Gennaro, #5)",Dennis Lehane,"Lehane, Dennis",,"=""0380730367""","=""9780380730360""",4,4.09,William Morrow Paperbacks,Mass Market Paperback,375,2000,1999,,2010/03/31,,,read,,,,1,0
425124,"Sacred (Kenzie & Gennaro, #3)",Dennis Lehane,"Lehane, Dennis",,"=""0380726297""","=""9780380726295""",4,3.96,HarperTorch,Mass Market Paperback,400,1998,1997,,2010/03/31,,,read,,,,1,0
2830067,The Given Day (Coughlin #1),Dennis Lehane,"Lehane, Dennis",,"=""0688163181""","=""9780688163181""",5,4.06,William Morrow,Hardcover,704,2008,2008,,2010/03/31,,,read,,,,1,0
21681,"Darkness, Take My Hand (Kenzie & Gennaro, #2)",Dennis Lehane,"Lehane, Dennis",,"=""055350584X""","=""9780553505849""",4,4.17,Bantam,Paperback,512,1997,1996,,2010/03/31,,,read,,,,1,0
21685,"A Drink Before the War (Kenzie & Gennaro, #1)",Dennis Lehane,"Lehane, Dennis",,"=""0156029022""","=""9780156029025""",4,3.94,Mariner Books,Paperback,282,2003,1994,,2010/03/31,,,read,,,,1,0
425123,"Gone, Baby, Gone (Kenzie & Gennaro, #4)",Dennis Lehane,"Lehane, Dennis",,"=""0380730359""","=""9780380730353""",4,4.15,William Morrow Paperbacks,Mass Market Paperback,412,1999,1998,,2010/03/31,,,read,,,,1,0
21686,Shutter Island,Dennis Lehane,"Lehane, Dennis",,"=""038073186X""","=""9780380731862""",4,4.12,HarperTorch,Mass Market Paperback,369,2004,2003,,2010/03/31,,,read,,,,1,0
2414574,Escapement (Clockwork Earth #2),Jay Lake,"Lake, Jay",,"=""0765317095""","=""9780765317094""",5,3.65,Tor Books,Hardcover,384,2008,2007,,2010/02/10,,,read,,,,1,0
1296444,Mainspring (Clockwork Earth #1),Jay Lake,"Lake, Jay",,"=""0765317087""","=""9780765317087""",5,3.21,Tor Books,Hardcover,320,2007,2007,,2010/02/10,,,read,,,,1,0
50881,"For Us, the Living: A Comedy of Customs",Robert A. Heinlein,"Heinlein, Robert A.","Robert James, Spider Robinson","=""074325998X""","=""9780743259989""",1,3.39,Scribner,Hardcover,263,2003,2003,,2010/02/10,,,read,,,,1,0
50838,Assignment in Eternity,Robert A. Heinlein,"Heinlein, Robert A.",,"=""0671578650""","=""9780671578657""",4,3.77,Baen,Paperback,276,2000,1953,,2010/02/10,,,read,,,,1,0
50848,The Rolling Stones,Robert A. Heinlein,"Heinlein, Robert A.","Spencer Murphy, Caroline Fitzgerald, David Baker","=""1932076808""","=""9781932076806""",3,3.88,Full Cast Audio,Audio CD,,2005,1952,,2010/02/10,,,read,,,,1,0
356,Time for the Stars,Robert A. Heinlein,"Heinlein, Robert A.",,"=""0765314932""","=""9780765314932""",4,3.98,Tor Books,Hardcover,256,2006,1956,,2010/02/10,,,read,,,,1,0
20416,Revolt in 2100/Methuselah's Children,Robert A. Heinlein,"Heinlein, Robert A.",,"=""0671577808""","=""9780671577803""",3,3.98,Baen,Mass Market Paperback,480,1999,1958,,2010/02/10,,,read,,,,1,0
351,Starman Jones,Robert A. Heinlein,"Heinlein, Robert A.",,"=""1416505504""","=""9781416505501""",3,3.88,Pocket Books,Paperback,272,2005,1953,,2010/02/10,,,read,,,,1,0
50852,Space Cadet,Robert A. Heinlein,"Heinlein, Robert A.",,"=""0765314509""","=""9780765314505""",3,3.85,Tor Books,Hardcover,224,2005,1948,,2010/02/10,,,read,,,,1,0
50843,Red Planet,Robert A. Heinlein,"Heinlein, Robert A.",,"=""0345493184""","=""9780345493187""",3,3.83,Del Rey Books,Paperback,256,2006,1949,,2010/02/10,,,read,,,,1,0
16688,The Man Who Sold the Moon,Robert A. Heinlein,"Heinlein, Robert A.",,"=""0671578634""","=""9780671578633""",3,3.90,Baen,Mass Market Paperback,295,2007,1950,,2010/02/10,,,read,,,,1,0
16683,Tunnel in the Sky,Robert A. Heinlein,"Heinlein, Robert A.",,"=""1416505512""","=""9781416505518""",3,3.95,Pocket Books,Paperback,272,2005,1955,,2010/02/10,,,read,,,,1,0
16689,Citizen of the Galaxy,Robert A. Heinlein,"Heinlein, Robert A.",,"=""1416505520""","=""9781416505525""",3,4.01,Pocket Books,Paperback,282,2005,1957,,2010/02/10,,,read,,,,1,0
50840,Farnham's Freehold,Robert A. Heinlein,"Heinlein, Robert A.",,"=""1416520937""","=""9781416520931""",4,3.58,Baen Books,Paperback,304,2006,1964,,2010/02/10,,,read,,,,1,0
354,To Sail Beyond the Sunset,Robert A. Heinlein,"Heinlein, Robert A.",,"=""0441748600""","=""9780441748600""",5,3.88,Ace Books,Mass Market Paperback,434,1988,1987,,2010/02/10,,,read,,,,1,0
50856,Glory Road,Robert A. Heinlein,"Heinlein, Robert A.",,"=""0765312220""","=""9780765312228""",4,3.79,Orb Books,Paperback,320,2006,1963,,2010/02/10,,,read,,,,1,0
175325,I Will Fear No Evil,Robert A. Heinlein,"Heinlein, Robert A.",,"=""0441359175""","=""9780441359172""",4,3.67,Ace,Mass Market Paperback,512,1987,1970,,2010/02/10,,,read,,,,1,0
50877,The Number of the Beast,Robert A. Heinlein,"Heinlein, Robert A.",,"=""0449900401""","=""9780449900406""",3,3.62,Ballantine Books,Paperback,511,1980,1980,,2010/02/10,,,read,,,,1,0
20417,Have Space Suit—Will Travel,Robert A. Heinlein,"Heinlein, Robert A.",,"=""1416505490""","=""9781416505495""",4,3.92,Pocket Books,Paperback,276,2005,1958,,2010/02/10,,,read,,,,1,0
355,Job: A Comedy of Justice,Robert A. Heinlein,"Heinlein, Robert A.",,"=""0345316509""","=""9780345316509""",5,3.78,Random House Inc,Mass Market Paperback,440,1985,1984,,2010/02/10,,,read,,,,1,0
17208,Friday,Robert A. Heinlein,"Heinlein, Robert A.",,"=""0345414004""","=""9780345414007""",4,3.85,Del Rey,Paperback,384,1997,1982,,2010/02/10,,,read,,,,1,0
16685,The Cat Who Walks Through Walls,Robert A. Heinlein,"Heinlein, Robert A.",,"=""0441094996""","=""9780441094998""",4,3.71,Ace,Mass Market Paperback,388,1988,1985,,2010/02/10,,,read,,,,1,0
353,Time Enough for Love,Robert A. Heinlein,"Heinlein, Robert A.",,"=""""","=""""",5,3.97,Ace,Mass Market Paperback,589,1988,1973,,2010/02/10,,,read,,,,1,0
17214,Starship Troopers,Robert A. Heinlein,"Heinlein, Robert A.",,"=""""","=""""",4,4.01,Ace Books,Mass Market Paperback,264,1987,1959,,2010/02/10,,,read,,,,1,0
34503,"The Last Hero (Discworld, #27; Rincewind, #7)",Terry Pratchett,"Pratchett, Terry",Paul Kidby,"=""0060507772""","=""9780060507770""",4,4.17,Harper Paperbacks,Paperback,176,2002,2001,,2010/02/10,,,read,,,,1,0
34534,"The Amazing Maurice and His Educated Rodents (Discworld, #28)",Terry Pratchett,"Pratchett, Terry",,"=""006001234X""","=""9780060012342""",4,4.07,Clarion Books,Library Binding,256,2001,2001,,2010/02/10,,,read,,,,1,0
64218,"Eric (Discworld, #9; Rincewind, #4)",Terry Pratchett,"Pratchett, Terry",,"=""0380821214""","=""9780380821211""",4,3.78,Harper,Mass Market Paperback,197,2008,1990,,2010/02/10,,,read,,,,1,0
47994,"The Last Continent (Discworld, #22; Rincewind, #6)",Terry Pratchett,"Pratchett, Terry",,"=""0552154180""","=""9780552154185""",4,4.00,Corgi,Paperback,416,2006,1998,,2010/02/10,,,read,,,,1,0
34492,"Wintersmith (Discworld, #35; Tiffany Aching, #3)",Terry Pratchett,"Pratchett, Terry",,"=""0060890312""","=""9780060890315""",4,4.25,HarperTempest,Hardcover,325,2006,2006,,2010/02/10,,,read,,,,1,0
78876,"Maskerade (Discworld, #18; Witches, #5)",Terry Pratchett,"Pratchett, Terry",,"=""0575058080""","=""9780575058088""",4,4.12,VictorGollancz,Hardcover,285,1995,1995,,2010/02/10,,,read,,,,1,0
116296,"Making Money (Discworld, #36; Moist Von Lipwig, #2)",Terry Pratchett,"Pratchett, Terry",,"=""0061161640""","=""9780061161643""",5,4.26,Harper,Hardcover,394,2007,2007,,2010/02/10,,,read,,,,1,0
34501,"A Hat Full of Sky (Discworld, #32; Tiffany Aching, #2)",Terry Pratchett,"Pratchett, Terry",,"=""055255264X""","=""9780552552646""",4,4.32,Corgi,Mass Market Paperback,352,2005,2004,,2010/02/10,,,read,,,,1,0
47990,"Jingo (Discworld, #21; City Watch, #4)",Terry Pratchett,"Pratchett, Terry",,"=""0552154164""","=""9780552154161""",4,4.18,Corgi Books,Paperback,461,2006,1997,,2010/02/10,,,read,,,,1,0
34508,Interesting Times: The Play,Stephen Briggs,"Briggs, Stephen",Terry Pratchett,"=""0413772195""","=""9780413772190""",4,4.22,Methuen Drama,Paperback,102,2002,1995,,2010/02/10,,,read,,,,1,0
34510,"Moving Pictures (Discworld, #10; Industrial Revolution, #1)",Terry Pratchett,"Pratchett, Terry",,"=""0552152943""","=""9780552152945""",5,3.97,Corgi,Paperback,396,2005,1990,,2010/02/10,,,read,,,,1,0
34541,"Carpe Jugulum (Discworld, #23; Witches, #6)",Terry Pratchett,"Pratchett, Terry",,"=""0061051586""","=""9780061051586""",4,4.18,Harper,Hardcover,296,1999,1998,,2010/02/10,,,read,,,,1,0
34498,The Truth: Stage Adaptation,Stephen Briggs,"Briggs, Stephen",Terry Pratchett,"=""0413771164""","=""9780413771162""",4,4.25,Methuen Drama,Paperback,336,2008,2000,,2010/02/10,,,read,,,,1,0
34529,"Lords and Ladies (Discworld, #14; Witches, #4)",Terry Pratchett,"Pratchett, Terry",,"=""055215315X""","=""9780552153157""",5,4.20,Corgi,Paperback,352,2005,1992,,2010/02/10,,,read,,,,1,0
64217,"Pyramids (Discworld, #7)",Terry Pratchett,"Pratchett, Terry",,"=""0061020656""","=""9780061020650""",4,3.92,Harper,Paperback,341,2008,1989,,2010/02/10,,,read,,,,1,0
34499,"Sourcery (Discworld, #5; Rincewind, #3)",Terry Pratchett,"Pratchett, Terry",,"=""0061020672""","=""9780061020674""",4,3.91,Harper,Mass Market Paperback,276,2008,1988,,2010/02/10,,,read,,,,1,0
34511,"Monstrous Regiment (Discworld, #31; Industrial Revolution, #3)",Terry Pratchett,"Pratchett, Terry",,"=""""","=""""",5,4.23,,Paperback,496,2003,2003,,2010/02/10,,,read,,,,1,0
63720,"The Fifth Elephant (Discworld, #24; City Watch, #5)",Terry Pratchett,"Pratchett, Terry",,"=""0552154229""","=""9780552154222""",4,4.30,Corgi,Paperback,464,2009,1999,,2010/02/10,,,read,,,,1,0
34527,"Feet of Clay (Discworld, #19; City Watch, #3)",Terry Pratchett,"Pratchett, Terry",,"=""0552153257""","=""9780552153256""",4,4.32,Corgi,Paperback,411,2005,1996,,2010/02/10,,,read,,,,1,0
2442,"Witches Abroad (Discworld, #12; Witches, #3)",Terry Pratchett,"Pratchett, Terry",,"=""0061020613""","=""9780061020612""",4,4.25,Harper,Mass Market Paperback,374,2002,1991,,2010/02/10,,,read,,,,1,0
34502,"Soul Music (Discworld, #16; Death, #3)",Terry Pratchett,"Pratchett, Terry",,"=""057506689X""","=""9780575066892""",5,4.05,Gollancz,Hardcover,288,1999,1994,,2010/02/10,,,read,,,,1,0
48002,"Thief of Time (Discworld, #26; Death, #5)",Terry Pratchett,"Pratchett, Terry",,"=""0061031321""","=""9780061031328""",4,4.27,HarperTorch,Paperback,378,2008,2001,,2010/02/10,,,read,,,,1,0
